Epoch 0/1000, Train Loss: 3.2321388721466064, Val Loss: 0.7340310215950012, Train Acc: 0.475, Val Acc: 0.30000001192092896, LR: 0.00033305411224873787
Epoch 290/1000, Train Loss: 0.6897429823875427, Val Loss: 0.39526039361953735, Train Acc: 0.775, Val Acc: 0.800000011920929, LR: 0.00014143503522300155
Epoch 300/1000, Train Loss: 1.4616476893424988, Val Loss: 0.38136735558509827, Train Acc: 0.7, Val Acc: 0.800000011920929, LR: 0.00013482748084280363
Epoch 310/1000, Train Loss: 0.6994019746780396, Val Loss: 0.4068993926048279, Train Acc: 0.775, Val Acc: 0.699999988079071, LR: 0.00012821992646260574
Epoch 320/1000, Train Loss: 0.7438254356384277, Val Loss: 0.4026970863342285, Train Acc: 0.775, Val Acc: 0.800000011920929, LR: 0.00012161237208240785
Epoch 330/1000, Train Loss: 1.340325117111206, Val Loss: 0.39038458466529846, Train Acc: 0.7, Val Acc: 0.800000011920929, LR: 0.00011500481770221006
Epoch 340/1000, Train Loss: 0.7073962241411209, Val Loss: 0.39245715737342834, Train Acc: 0.8, Val Acc: 0.800000011920929, LR: 0.00010839726332201233
Epoch 350/1000, Train Loss: 0.7203419953584671, Val Loss: 0.4013253152370453, Train Acc: 0.8, Val Acc: 0.800000011920929, LR: 0.00010178970894181455
Epoch 360/1000, Train Loss: 0.8066504895687103, Val Loss: 0.40252989530563354, Train Acc: 0.75, Val Acc: 0.800000011920929, LR: 9.518215456161677e-05
Epoch 370/1000, Train Loss: 0.834383025765419, Val Loss: 0.40383243560791016, Train Acc: 0.625, Val Acc: 0.800000011920929, LR: 8.857460018141902e-05
Epoch 380/1000, Train Loss: 0.9643962681293488, Val Loss: 0.3975101113319397, Train Acc: 0.825, Val Acc: 0.800000011920929, LR: 8.196704580122129e-05
Epoch 390/1000, Train Loss: 0.9201819598674774, Val Loss: 0.40104055404663086, Train Acc: 0.7, Val Acc: 0.800000011920929, LR: 7.53594914210235e-05
Epoch 400/1000, Train Loss: 0.8304215967655182, Val Loss: 0.39719003438949585, Train Acc: 0.75, Val Acc: 0.800000011920929, LR: 6.875193704082572e-05
Epoch 410/1000, Train Loss: 0.878512978553772, Val Loss: 0.39687153697013855, Train Acc: 0.75, Val Acc: 0.800000011920929, LR: 6.214438266062796e-05
Epoch 420/1000, Train Loss: 0.5427757203578949, Val Loss: 0.39877259731292725, Train Acc: 0.9, Val Acc: 0.800000011920929, LR: 5.553682828043016e-05
Epoch 430/1000, Train Loss: 0.8271752893924713, Val Loss: 0.39471200108528137, Train Acc: 0.75, Val Acc: 0.800000011920929, LR: 4.8929273900232355e-05
Epoch 440/1000, Train Loss: 0.9553520679473877, Val Loss: 0.39738187193870544, Train Acc: 0.775, Val Acc: 0.800000011920929, LR: 4.232171952003455e-05
Epoch 450/1000, Train Loss: 1.0438469350337982, Val Loss: 0.39444196224212646, Train Acc: 0.675, Val Acc: 0.800000011920929, LR: 3.571416513983674e-05
Epoch 460/1000, Train Loss: 0.8322993367910385, Val Loss: 0.3958204686641693, Train Acc: 0.7, Val Acc: 0.800000011920929, LR: 2.9106610759638938e-05
Epoch 470/1000, Train Loss: 1.281825453042984, Val Loss: 0.3959667682647705, Train Acc: 0.675, Val Acc: 0.800000011920929, LR: 2.249905637944115e-05
Epoch 480/1000, Train Loss: 1.0601385831832886, Val Loss: 0.3959222137928009, Train Acc: 0.625, Val Acc: 0.800000011920929, LR: 1.589150199924336e-05
Epoch 490/1000, Train Loss: 0.9265807271003723, Val Loss: 0.3966023921966553, Train Acc: 0.775, Val Acc: 0.800000011920929, LR: 9.283947619045579e-06
Epoch 500/1000, Train Loss: 0.9575488269329071, Val Loss: 0.3962218165397644, Train Acc: 0.575, Val Acc: 0.800000011920929, LR: 3.337148676867574e-06
Epoch 510/1000, Train Loss: 0.8127999007701874, Val Loss: 0.3962495028972626, Train Acc: 0.775, Val Acc: 0.800000011920929, LR: 3.337148676867574e-06
Epoch 520/1000, Train Loss: 1.2931506037712097, Val Loss: 0.39623066782951355, Train Acc: 0.65, Val Acc: 0.800000011920929, LR: 3.337148676867574e-06
Epoch 530/1000, Train Loss: 0.6829425692558289, Val Loss: 0.3960365951061249, Train Acc: 0.8, Val Acc: 0.800000011920929, LR: 3.337148676867574e-06
Epoch 540/1000, Train Loss: 0.8062403798103333, Val Loss: 0.39590463042259216, Train Acc: 0.725, Val Acc: 0.800000011920929, LR: 3.337148676867574e-06
Epoch 550/1000, Train Loss: 0.8591751754283905, Val Loss: 0.395966112613678, Train Acc: 0.75, Val Acc: 0.800000011920929, LR: 3.337148676867574e-06
Epoch 560/1000, Train Loss: 0.9287237823009491, Val Loss: 0.3953220844268799, Train Acc: 0.7, Val Acc: 0.800000011920929, LR: 3.337148676867574e-06
Epoch 570/1000, Train Loss: 1.0444220900535583, Val Loss: 0.3950200378894806, Train Acc: 0.7, Val Acc: 0.800000011920929, LR: 3.337148676867574e-06
Epoch 580/1000, Train Loss: 1.0028501451015472, Val Loss: 0.39470142126083374, Train Acc: 0.7, Val Acc: 0.800000011920929, LR: 3.337148676867574e-06
Epoch 590/1000, Train Loss: 0.8331636786460876, Val Loss: 0.39489641785621643, Train Acc: 0.725, Val Acc: 0.800000011920929, LR: 3.337148676867574e-06
Epoch 600/1000, Train Loss: 0.6463053971529007, Val Loss: 0.39498651027679443, Train Acc: 0.775, Val Acc: 0.800000011920929, LR: 3.337148676867574e-06
Epoch 610/1000, Train Loss: 0.8268730342388153, Val Loss: 0.3948560655117035, Train Acc: 0.725, Val Acc: 0.800000011920929, LR: 3.337148676867574e-06
Epoch 620/1000, Train Loss: 0.7502964437007904, Val Loss: 0.394791841506958, Train Acc: 0.725, Val Acc: 0.800000011920929, LR: 3.337148676867574e-06
Epoch 630/1000, Train Loss: 0.9622669219970703, Val Loss: 0.3951985239982605, Train Acc: 0.775, Val Acc: 0.800000011920929, LR: 3.337148676867574e-06
Epoch 640/1000, Train Loss: 0.6563616394996643, Val Loss: 0.3954859673976898, Train Acc: 0.85, Val Acc: 0.800000011920929, LR: 3.337148676867574e-06
Epoch 650/1000, Train Loss: 1.0394676625728607, Val Loss: 0.3952307403087616, Train Acc: 0.625, Val Acc: 0.800000011920929, LR: 3.337148676867574e-06
Epoch 660/1000, Train Loss: 1.1878538727760315, Val Loss: 0.39482688903808594, Train Acc: 0.575, Val Acc: 0.800000011920929, LR: 3.337148676867574e-06
Epoch 670/1000, Train Loss: 0.7594797760248184, Val Loss: 0.3949391543865204, Train Acc: 0.7, Val Acc: 0.800000011920929, LR: 3.337148676867574e-06
Epoch 680/1000, Train Loss: 0.8657651543617249, Val Loss: 0.3950265347957611, Train Acc: 0.775, Val Acc: 0.800000011920929, LR: 3.337148676867574e-06
Epoch 690/1000, Train Loss: 0.8629367649555206, Val Loss: 0.39475011825561523, Train Acc: 0.775, Val Acc: 0.800000011920929, LR: 3.337148676867574e-06
Epoch 700/1000, Train Loss: 0.8986280858516693, Val Loss: 0.394916832447052, Train Acc: 0.7, Val Acc: 0.800000011920929, LR: 3.337148676867574e-06
Epoch 710/1000, Train Loss: 0.734757274389267, Val Loss: 0.3948642611503601, Train Acc: 0.775, Val Acc: 0.800000011920929, LR: 3.337148676867574e-06
Epoch 720/1000, Train Loss: 0.9531311988830566, Val Loss: 0.39442959427833557, Train Acc: 0.625, Val Acc: 0.800000011920929, LR: 3.337148676867574e-06
Epoch 730/1000, Train Loss: 0.7527513206005096, Val Loss: 0.394203245639801, Train Acc: 0.775, Val Acc: 0.800000011920929, LR: 3.337148676867574e-06
Epoch 740/1000, Train Loss: 1.013813465833664, Val Loss: 0.3946642279624939, Train Acc: 0.65, Val Acc: 0.800000011920929, LR: 3.337148676867574e-06
Epoch 750/1000, Train Loss: 0.9896863400936127, Val Loss: 0.39462777972221375, Train Acc: 0.725, Val Acc: 0.800000011920929, LR: 3.337148676867574e-06
Epoch 760/1000, Train Loss: 1.2293123006820679, Val Loss: 0.3943912982940674, Train Acc: 0.575, Val Acc: 0.800000011920929, LR: 3.337148676867574e-06
Epoch 770/1000, Train Loss: 0.5851251631975174, Val Loss: 0.394403874874115, Train Acc: 0.825, Val Acc: 0.800000011920929, LR: 3.337148676867574e-06
Epoch 780/1000, Train Loss: 0.8543609380722046, Val Loss: 0.39425864815711975, Train Acc: 0.825, Val Acc: 0.800000011920929, LR: 3.337148676867574e-06
Epoch 790/1000, Train Loss: 0.7523511052131653, Val Loss: 0.39409592747688293, Train Acc: 0.825, Val Acc: 0.800000011920929, LR: 3.337148676867574e-06
Epoch 800/1000, Train Loss: 0.937142014503479, Val Loss: 0.3938022255897522, Train Acc: 0.775, Val Acc: 0.800000011920929, LR: 3.337148676867574e-06
Epoch 810/1000, Train Loss: 0.7418336570262909, Val Loss: 0.39327752590179443, Train Acc: 0.775, Val Acc: 0.800000011920929, LR: 3.337148676867574e-06
Epoch 820/1000, Train Loss: 0.6847692728042603, Val Loss: 0.39343467354774475, Train Acc: 0.675, Val Acc: 0.800000011920929, LR: 3.337148676867574e-06
Epoch 830/1000, Train Loss: 1.1762143969535828, Val Loss: 0.3934500217437744, Train Acc: 0.525, Val Acc: 0.800000011920929, LR: 3.337148676867574e-06
Epoch 840/1000, Train Loss: 0.9963947534561157, Val Loss: 0.39321982860565186, Train Acc: 0.675, Val Acc: 0.800000011920929, LR: 3.337148676867574e-06
Epoch 850/1000, Train Loss: 1.0322404503822327, Val Loss: 0.39360421895980835, Train Acc: 0.75, Val Acc: 0.800000011920929, LR: 3.337148676867574e-06
Epoch 860/1000, Train Loss: 0.7769765853881836, Val Loss: 0.3932245075702667, Train Acc: 0.775, Val Acc: 0.800000011920929, LR: 3.337148676867574e-06
Epoch 870/1000, Train Loss: 0.6962359845638275, Val Loss: 0.39307740330696106, Train Acc: 0.75, Val Acc: 0.800000011920929, LR: 3.337148676867574e-06
Epoch 880/1000, Train Loss: 0.9300568997859955, Val Loss: 0.3932904303073883, Train Acc: 0.75, Val Acc: 0.800000011920929, LR: 3.337148676867574e-06
Epoch 890/1000, Train Loss: 0.6194595098495483, Val Loss: 0.39260563254356384, Train Acc: 0.825, Val Acc: 0.800000011920929, LR: 3.337148676867574e-06
Epoch 900/1000, Train Loss: 1.044942021369934, Val Loss: 0.39280202984809875, Train Acc: 0.675, Val Acc: 0.800000011920929, LR: 3.337148676867574e-06
Epoch 910/1000, Train Loss: 0.8820766806602478, Val Loss: 0.3932174742221832, Train Acc: 0.75, Val Acc: 0.800000011920929, LR: 3.337148676867574e-06
Epoch 920/1000, Train Loss: 0.9245277643203735, Val Loss: 0.39313602447509766, Train Acc: 0.725, Val Acc: 0.800000011920929, LR: 3.337148676867574e-06
Epoch 930/1000, Train Loss: 1.070945829153061, Val Loss: 0.3929329514503479, Train Acc: 0.725, Val Acc: 0.800000011920929, LR: 3.337148676867574e-06
Epoch 940/1000, Train Loss: 0.759441614151001, Val Loss: 0.39279910922050476, Train Acc: 0.725, Val Acc: 0.800000011920929, LR: 3.337148676867574e-06
Epoch 950/1000, Train Loss: 0.9012878835201263, Val Loss: 0.3928019404411316, Train Acc: 0.775, Val Acc: 0.800000011920929, LR: 3.337148676867574e-06
Epoch 960/1000, Train Loss: 1.0205743312835693, Val Loss: 0.3932805359363556, Train Acc: 0.75, Val Acc: 0.800000011920929, LR: 3.337148676867574e-06
Epoch 970/1000, Train Loss: 1.0809884667396545, Val Loss: 0.39358025789260864, Train Acc: 0.8, Val Acc: 0.800000011920929, LR: 3.337148676867574e-06
Epoch 980/1000, Train Loss: 0.9778206944465637, Val Loss: 0.3931463360786438, Train Acc: 0.675, Val Acc: 0.800000011920929, LR: 3.337148676867574e-06
Epoch 990/1000, Train Loss: 0.8325019478797913, Val Loss: 0.3927505612373352, Train Acc: 0.725, Val Acc: 0.800000011920929, LR: 3.337148676867574e-06
[33m[W 2024-06-04 10:36:20,914][39m Trial 0 failed with parameters: {'hidden_size': 150, 'learning_rate': 0.00033371486768675766, 'weight_decay': 0.0006902740789575186} because of the following error: The value None could not be cast to float..
[33m[W 2024-06-04 10:36:20,915][39m Trial 0 failed with value None.
