Epoch 0/1000, Train Loss: 2.2638933658599854, Val Loss: 0.692419171333313, Train Acc: 0.475, Val Acc: 0.5, LR: 0.0008024968896296922
Epoch 370/1000, Train Loss: 1.0419748425483704, Val Loss: 0.2933366298675537, Train Acc: 0.725, Val Acc: 0.8999999761581421, LR: 0.00021342129861677406
Epoch 380/1000, Train Loss: 1.0913236141204834, Val Loss: 0.3538513779640198, Train Acc: 0.65, Val Acc: 0.8999999761581421, LR: 0.0001975003366975061
Epoch 390/1000, Train Loss: 0.7806361019611359, Val Loss: 0.310546338558197, Train Acc: 0.85, Val Acc: 0.8999999761581421, LR: 0.0001815793747782381
Epoch 400/1000, Train Loss: 0.9042336940765381, Val Loss: 0.31493499875068665, Train Acc: 0.7, Val Acc: 0.8999999761581421, LR: 0.00016565841285897005
Epoch 410/1000, Train Loss: 1.0306605994701385, Val Loss: 0.3146434426307678, Train Acc: 0.775, Val Acc: 0.8999999761581421, LR: 0.0001497374509397021
Epoch 420/1000, Train Loss: 0.8993929028511047, Val Loss: 0.31709665060043335, Train Acc: 0.775, Val Acc: 0.8999999761581421, LR: 0.00013381648902043415
Epoch 430/1000, Train Loss: 0.792926013469696, Val Loss: 0.3348613679409027, Train Acc: 0.825, Val Acc: 0.8999999761581421, LR: 0.00011789552710116615
Epoch 440/1000, Train Loss: 1.1416673958301544, Val Loss: 0.32929691672325134, Train Acc: 0.7, Val Acc: 0.8999999761581421, LR: 0.00010197456518189805
Epoch 450/1000, Train Loss: 0.8435102105140686, Val Loss: 0.32942014932632446, Train Acc: 0.75, Val Acc: 0.8999999761581421, LR: 8.605360326262994e-05
Epoch 460/1000, Train Loss: 0.7642592787742615, Val Loss: 0.3267514407634735, Train Acc: 0.85, Val Acc: 0.8999999761581421, LR: 7.01326413433618e-05
Epoch 470/1000, Train Loss: 0.8985531330108643, Val Loss: 0.32524341344833374, Train Acc: 0.75, Val Acc: 0.8999999761581421, LR: 5.421167942409368e-05
Epoch 480/1000, Train Loss: 0.8085394501686096, Val Loss: 0.32754701375961304, Train Acc: 0.8, Val Acc: 0.8999999761581421, LR: 3.829071750482558e-05
Epoch 490/1000, Train Loss: 1.1116745471954346, Val Loss: 0.32520806789398193, Train Acc: 0.75, Val Acc: 0.8999999761581421, LR: 2.2369755585557496e-05
Epoch 500/1000, Train Loss: 0.8380399346351624, Val Loss: 0.32526788115501404, Train Acc: 0.75, Val Acc: 0.8999999761581421, LR: 8.040889858216218e-06
Epoch 510/1000, Train Loss: 1.0665472149848938, Val Loss: 0.3252083659172058, Train Acc: 0.8, Val Acc: 0.8999999761581421, LR: 8.040889858216218e-06
Epoch 520/1000, Train Loss: 0.8187260627746582, Val Loss: 0.32443147897720337, Train Acc: 0.75, Val Acc: 0.8999999761581421, LR: 8.040889858216218e-06
Epoch 530/1000, Train Loss: 0.6805601418018341, Val Loss: 0.3236796259880066, Train Acc: 0.85, Val Acc: 0.8999999761581421, LR: 8.040889858216218e-06
Epoch 540/1000, Train Loss: 0.7123573422431946, Val Loss: 0.3242470622062683, Train Acc: 0.75, Val Acc: 0.8999999761581421, LR: 8.040889858216218e-06
Epoch 550/1000, Train Loss: 0.7781749069690704, Val Loss: 0.32498738169670105, Train Acc: 0.8, Val Acc: 0.8999999761581421, LR: 8.040889858216218e-06
Epoch 560/1000, Train Loss: 0.894524097442627, Val Loss: 0.32522064447402954, Train Acc: 0.8, Val Acc: 0.8999999761581421, LR: 8.040889858216218e-06
Epoch 570/1000, Train Loss: 1.0178331136703491, Val Loss: 0.3244132399559021, Train Acc: 0.8, Val Acc: 0.8999999761581421, LR: 8.040889858216218e-06
Epoch 580/1000, Train Loss: 0.6509862542152405, Val Loss: 0.32476234436035156, Train Acc: 0.85, Val Acc: 0.8999999761581421, LR: 8.040889858216218e-06
Epoch 590/1000, Train Loss: 0.8575011789798737, Val Loss: 0.32413700222969055, Train Acc: 0.775, Val Acc: 0.8999999761581421, LR: 8.040889858216218e-06
Epoch 600/1000, Train Loss: 0.8173191249370575, Val Loss: 0.322853147983551, Train Acc: 0.8, Val Acc: 0.8999999761581421, LR: 8.040889858216218e-06
Epoch 610/1000, Train Loss: 0.5551024675369263, Val Loss: 0.32239454984664917, Train Acc: 0.9, Val Acc: 0.8999999761581421, LR: 8.040889858216218e-06
Epoch 620/1000, Train Loss: 0.8199138939380646, Val Loss: 0.3206161856651306, Train Acc: 0.775, Val Acc: 0.8999999761581421, LR: 8.040889858216218e-06
Epoch 630/1000, Train Loss: 0.7401860654354095, Val Loss: 0.31953004002571106, Train Acc: 0.825, Val Acc: 0.8999999761581421, LR: 8.040889858216218e-06
Epoch 640/1000, Train Loss: 0.7797132432460785, Val Loss: 0.31901854276657104, Train Acc: 0.775, Val Acc: 0.8999999761581421, LR: 8.040889858216218e-06
Epoch 650/1000, Train Loss: 0.8267562985420227, Val Loss: 0.3193269371986389, Train Acc: 0.775, Val Acc: 0.8999999761581421, LR: 8.040889858216218e-06
Epoch 660/1000, Train Loss: 1.071697175502777, Val Loss: 0.32006487250328064, Train Acc: 0.65, Val Acc: 0.8999999761581421, LR: 8.040889858216218e-06
Epoch 670/1000, Train Loss: 0.9037880003452301, Val Loss: 0.32022538781166077, Train Acc: 0.725, Val Acc: 0.8999999761581421, LR: 8.040889858216218e-06
Epoch 680/1000, Train Loss: 0.9985486268997192, Val Loss: 0.3202284276485443, Train Acc: 0.75, Val Acc: 0.8999999761581421, LR: 8.040889858216218e-06
Epoch 690/1000, Train Loss: 0.7452410459518433, Val Loss: 0.31979745626449585, Train Acc: 0.8, Val Acc: 0.8999999761581421, LR: 8.040889858216218e-06
Epoch 700/1000, Train Loss: 0.8100246489048004, Val Loss: 0.31965750455856323, Train Acc: 0.8, Val Acc: 0.8999999761581421, LR: 8.040889858216218e-06
Epoch 710/1000, Train Loss: 0.6329487264156342, Val Loss: 0.31858980655670166, Train Acc: 0.9, Val Acc: 0.8999999761581421, LR: 8.040889858216218e-06
Epoch 720/1000, Train Loss: 0.6462348103523254, Val Loss: 0.3176761269569397, Train Acc: 0.825, Val Acc: 0.8999999761581421, LR: 8.040889858216218e-06
Epoch 730/1000, Train Loss: 0.5242738127708435, Val Loss: 0.31761354207992554, Train Acc: 0.925, Val Acc: 0.8999999761581421, LR: 8.040889858216218e-06
Epoch 740/1000, Train Loss: 0.785977303981781, Val Loss: 0.3183956742286682, Train Acc: 0.775, Val Acc: 0.8999999761581421, LR: 8.040889858216218e-06
Epoch 750/1000, Train Loss: 0.8264937996864319, Val Loss: 0.31944942474365234, Train Acc: 0.825, Val Acc: 0.8999999761581421, LR: 8.040889858216218e-06
Epoch 760/1000, Train Loss: 0.7565800547599792, Val Loss: 0.32057881355285645, Train Acc: 0.725, Val Acc: 0.8999999761581421, LR: 8.040889858216218e-06
Epoch 770/1000, Train Loss: 0.7330759465694427, Val Loss: 0.3209074139595032, Train Acc: 0.85, Val Acc: 0.8999999761581421, LR: 8.040889858216218e-06
Epoch 780/1000, Train Loss: 0.8306805193424225, Val Loss: 0.3206040859222412, Train Acc: 0.775, Val Acc: 0.8999999761581421, LR: 8.040889858216218e-06
Epoch 790/1000, Train Loss: 1.1633520126342773, Val Loss: 0.3203643262386322, Train Acc: 0.675, Val Acc: 0.8999999761581421, LR: 8.040889858216218e-06
Epoch 800/1000, Train Loss: 0.6096513271331787, Val Loss: 0.3203440308570862, Train Acc: 0.875, Val Acc: 0.8999999761581421, LR: 8.040889858216218e-06
Epoch 810/1000, Train Loss: 0.7702820599079132, Val Loss: 0.32006508111953735, Train Acc: 0.7, Val Acc: 0.8999999761581421, LR: 8.040889858216218e-06
Epoch 820/1000, Train Loss: 0.6206814646720886, Val Loss: 0.3204907476902008, Train Acc: 0.8, Val Acc: 0.8999999761581421, LR: 8.040889858216218e-06
Epoch 830/1000, Train Loss: 0.7580792307853699, Val Loss: 0.3203827142715454, Train Acc: 0.825, Val Acc: 0.8999999761581421, LR: 8.040889858216218e-06
Epoch 840/1000, Train Loss: 0.6977869272232056, Val Loss: 0.3199847340583801, Train Acc: 0.875, Val Acc: 0.8999999761581421, LR: 8.040889858216218e-06
Epoch 850/1000, Train Loss: 0.8619502186775208, Val Loss: 0.3191227316856384, Train Acc: 0.775, Val Acc: 0.8999999761581421, LR: 8.040889858216218e-06
Epoch 860/1000, Train Loss: 0.6316604018211365, Val Loss: 0.3187839686870575, Train Acc: 0.85, Val Acc: 0.8999999761581421, LR: 8.040889858216218e-06
Epoch 870/1000, Train Loss: 0.7525582313537598, Val Loss: 0.31836825609207153, Train Acc: 0.825, Val Acc: 0.8999999761581421, LR: 8.040889858216218e-06
Epoch 880/1000, Train Loss: 0.7090877890586853, Val Loss: 0.3180704116821289, Train Acc: 0.9, Val Acc: 0.8999999761581421, LR: 8.040889858216218e-06
Epoch 890/1000, Train Loss: 0.7381198108196259, Val Loss: 0.31732821464538574, Train Acc: 0.85, Val Acc: 0.8999999761581421, LR: 8.040889858216218e-06
Epoch 900/1000, Train Loss: 0.8475610613822937, Val Loss: 0.3181244730949402, Train Acc: 0.75, Val Acc: 0.8999999761581421, LR: 8.040889858216218e-06
Epoch 910/1000, Train Loss: 0.9751662313938141, Val Loss: 0.31862542033195496, Train Acc: 0.7, Val Acc: 0.8999999761581421, LR: 8.040889858216218e-06
Epoch 920/1000, Train Loss: 0.7397345304489136, Val Loss: 0.31905484199523926, Train Acc: 0.85, Val Acc: 0.8999999761581421, LR: 8.040889858216218e-06
Epoch 930/1000, Train Loss: 0.9288460314273834, Val Loss: 0.3190341293811798, Train Acc: 0.8, Val Acc: 0.8999999761581421, LR: 8.040889858216218e-06
Epoch 940/1000, Train Loss: 0.733575314283371, Val Loss: 0.31909996271133423, Train Acc: 0.775, Val Acc: 0.8999999761581421, LR: 8.040889858216218e-06
Epoch 950/1000, Train Loss: 0.7452843487262726, Val Loss: 0.3195726275444031, Train Acc: 0.85, Val Acc: 0.8999999761581421, LR: 8.040889858216218e-06
Epoch 960/1000, Train Loss: 0.9900172054767609, Val Loss: 0.3196747899055481, Train Acc: 0.725, Val Acc: 0.8999999761581421, LR: 8.040889858216218e-06
Epoch 970/1000, Train Loss: 0.6196551322937012, Val Loss: 0.3190077543258667, Train Acc: 0.875, Val Acc: 0.8999999761581421, LR: 8.040889858216218e-06
Epoch 980/1000, Train Loss: 0.9086427688598633, Val Loss: 0.3181030750274658, Train Acc: 0.825, Val Acc: 0.8999999761581421, LR: 8.040889858216218e-06
Epoch 990/1000, Train Loss: 0.9921389520168304, Val Loss: 0.31790658831596375, Train Acc: 0.775, Val Acc: 0.8999999761581421, LR: 8.040889858216218e-06
[32m[I 2024-06-03 14:58:20,386][39m Trial 0 finished with value: 0.14901971817016602 and parameters: {'learning_rate': 0.000804088985821619, 'weight_decay': 0.00026305027222171736}. Best is trial 0 with value: 0.14901971817016602.
