Epoch 0/1000, Train Loss: 1.4736021161079407, Val Loss: 0.6608478426933289, Train Acc: 0.55, Val Acc: 0.800000011920929, LR: 0.0003085733170867081
Epoch 200/1000, Train Loss: 1.708536982536316, Val Loss: 0.5397439002990723, Train Acc: 0.575, Val Acc: 0.800000011920929, LR: 0.00018613585735009427
Epoch 210/1000, Train Loss: 1.1964166760444641, Val Loss: 0.5609145760536194, Train Acc: 0.7, Val Acc: 0.800000011920929, LR: 0.00018001398436326348
Epoch 220/1000, Train Loss: 1.6342805624008179, Val Loss: 0.5531339645385742, Train Acc: 0.525, Val Acc: 0.800000011920929, LR: 0.00017389211137643277
Epoch 230/1000, Train Loss: 1.391299068927765, Val Loss: 0.5089669227600098, Train Acc: 0.575, Val Acc: 0.800000011920929, LR: 0.000167770238389602
Epoch 240/1000, Train Loss: 1.3468772768974304, Val Loss: 0.4952471852302551, Train Acc: 0.725, Val Acc: 0.800000011920929, LR: 0.00016164836540277124
Epoch 250/1000, Train Loss: 1.3360382318496704, Val Loss: 0.4832511842250824, Train Acc: 0.6, Val Acc: 0.800000011920929, LR: 0.00015552649241594045
Epoch 260/1000, Train Loss: 1.5483853220939636, Val Loss: 0.48965445160865784, Train Acc: 0.575, Val Acc: 0.800000011920929, LR: 0.0001494046194291098
Epoch 270/1000, Train Loss: 1.1008827984333038, Val Loss: 0.4663912355899811, Train Acc: 0.65, Val Acc: 0.800000011920929, LR: 0.00014328274644227908
Epoch 280/1000, Train Loss: 1.0721454620361328, Val Loss: 0.4612066149711609, Train Acc: 0.625, Val Acc: 0.800000011920929, LR: 0.0001371608734554484
Epoch 290/1000, Train Loss: 1.446143090724945, Val Loss: 0.4400483965873718, Train Acc: 0.675, Val Acc: 0.800000011920929, LR: 0.0001310390004686177
Epoch 300/1000, Train Loss: 1.1150988340377808, Val Loss: 0.4281772971153259, Train Acc: 0.625, Val Acc: 0.800000011920929, LR: 0.00012491712748178692
Epoch 310/1000, Train Loss: 1.2694472074508667, Val Loss: 0.4302840828895569, Train Acc: 0.725, Val Acc: 0.800000011920929, LR: 0.00011879525449495613
Epoch 320/1000, Train Loss: 1.1543810963630676, Val Loss: 0.4209817051887512, Train Acc: 0.575, Val Acc: 0.800000011920929, LR: 0.00011267338150812531
Epoch 330/1000, Train Loss: 1.660706102848053, Val Loss: 0.41823047399520874, Train Acc: 0.525, Val Acc: 0.800000011920929, LR: 0.0001065515085212945
Epoch 340/1000, Train Loss: 1.0340698659420013, Val Loss: 0.4218829274177551, Train Acc: 0.65, Val Acc: 0.800000011920929, LR: 0.00010042963553446368
Epoch 350/1000, Train Loss: 1.3604022860527039, Val Loss: 0.4144887924194336, Train Acc: 0.575, Val Acc: 0.699999988079071, LR: 9.430776254763287e-05
Epoch 360/1000, Train Loss: 1.3745203018188477, Val Loss: 0.4227584898471832, Train Acc: 0.625, Val Acc: 0.800000011920929, LR: 8.818588956080202e-05
Epoch 370/1000, Train Loss: 1.4594572186470032, Val Loss: 0.41903772950172424, Train Acc: 0.575, Val Acc: 0.800000011920929, LR: 8.206401657397122e-05
Epoch 380/1000, Train Loss: 1.1594995856285095, Val Loss: 0.4198768734931946, Train Acc: 0.7, Val Acc: 0.699999988079071, LR: 7.594214358714043e-05
Epoch 390/1000, Train Loss: 1.3685976266860962, Val Loss: 0.4244453012943268, Train Acc: 0.6, Val Acc: 0.699999988079071, LR: 6.982027060030958e-05
Epoch 400/1000, Train Loss: 0.9630784392356873, Val Loss: 0.41117677092552185, Train Acc: 0.8, Val Acc: 0.800000011920929, LR: 6.369839761347875e-05
Epoch 410/1000, Train Loss: 1.187552034854889, Val Loss: 0.4211309850215912, Train Acc: 0.7, Val Acc: 0.699999988079071, LR: 5.757652462664795e-05
Epoch 420/1000, Train Loss: 1.0063707828521729, Val Loss: 0.42042556405067444, Train Acc: 0.725, Val Acc: 0.699999988079071, LR: 5.145465163981719e-05
Epoch 430/1000, Train Loss: 1.1592798233032227, Val Loss: 0.4114759862422943, Train Acc: 0.7, Val Acc: 0.699999988079071, LR: 4.533277865298641e-05
Epoch 440/1000, Train Loss: 1.1430658400058746, Val Loss: 0.4199609160423279, Train Acc: 0.625, Val Acc: 0.699999988079071, LR: 3.921090566615562e-05
Epoch 450/1000, Train Loss: 1.4725676774978638, Val Loss: 0.4220040440559387, Train Acc: 0.7, Val Acc: 0.800000011920929, LR: 3.308903267932485e-05
Epoch 460/1000, Train Loss: 1.1759145855903625, Val Loss: 0.42001932859420776, Train Acc: 0.7, Val Acc: 0.699999988079071, LR: 2.6967159692494066e-05
Epoch 470/1000, Train Loss: 1.1352292895317078, Val Loss: 0.4209984838962555, Train Acc: 0.725, Val Acc: 0.699999988079071, LR: 2.084528670566326e-05
Epoch 480/1000, Train Loss: 1.0935629904270172, Val Loss: 0.4195639193058014, Train Acc: 0.7, Val Acc: 0.699999988079071, LR: 1.4723413718832457e-05
Epoch 490/1000, Train Loss: 1.177463948726654, Val Loss: 0.4190956950187683, Train Acc: 0.7, Val Acc: 0.699999988079071, LR: 8.601540732001658e-06
Epoch 500/1000, Train Loss: 1.0069405436515808, Val Loss: 0.41953474283218384, Train Acc: 0.75, Val Acc: 0.699999988079071, LR: 3.091855043853942e-06
Epoch 510/1000, Train Loss: 1.0031966865062714, Val Loss: 0.41950520873069763, Train Acc: 0.725, Val Acc: 0.699999988079071, LR: 3.091855043853942e-06
Epoch 520/1000, Train Loss: 0.9273330569267273, Val Loss: 0.4202753007411957, Train Acc: 0.775, Val Acc: 0.699999988079071, LR: 3.091855043853942e-06
Epoch 530/1000, Train Loss: 1.2999512553215027, Val Loss: 0.41948118805885315, Train Acc: 0.75, Val Acc: 0.699999988079071, LR: 3.091855043853942e-06
Epoch 540/1000, Train Loss: 0.9939640760421753, Val Loss: 0.4196082055568695, Train Acc: 0.65, Val Acc: 0.699999988079071, LR: 3.091855043853942e-06
Epoch 550/1000, Train Loss: 1.1097781956195831, Val Loss: 0.4198598265647888, Train Acc: 0.65, Val Acc: 0.699999988079071, LR: 3.091855043853942e-06
Epoch 560/1000, Train Loss: 1.0547600090503693, Val Loss: 0.4195510447025299, Train Acc: 0.7, Val Acc: 0.699999988079071, LR: 3.091855043853942e-06
Epoch 570/1000, Train Loss: 0.8203186690807343, Val Loss: 0.41946616768836975, Train Acc: 0.725, Val Acc: 0.699999988079071, LR: 3.091855043853942e-06
Epoch 580/1000, Train Loss: 1.092570960521698, Val Loss: 0.41979512572288513, Train Acc: 0.7, Val Acc: 0.699999988079071, LR: 3.091855043853942e-06
Epoch 590/1000, Train Loss: 1.0685592293739319, Val Loss: 0.41959309577941895, Train Acc: 0.75, Val Acc: 0.699999988079071, LR: 3.091855043853942e-06
Epoch 600/1000, Train Loss: 0.8469322621822357, Val Loss: 0.4196423590183258, Train Acc: 0.775, Val Acc: 0.699999988079071, LR: 3.091855043853942e-06
Epoch 610/1000, Train Loss: 0.9487855732440948, Val Loss: 0.41986480355262756, Train Acc: 0.75, Val Acc: 0.699999988079071, LR: 3.091855043853942e-06
Epoch 620/1000, Train Loss: 0.829326868057251, Val Loss: 0.41980844736099243, Train Acc: 0.725, Val Acc: 0.699999988079071, LR: 3.091855043853942e-06
Epoch 630/1000, Train Loss: 1.0382131338119507, Val Loss: 0.41934293508529663, Train Acc: 0.675, Val Acc: 0.699999988079071, LR: 3.091855043853942e-06
Epoch 640/1000, Train Loss: 1.1506110429763794, Val Loss: 0.41929468512535095, Train Acc: 0.7, Val Acc: 0.699999988079071, LR: 3.091855043853942e-06
Epoch 650/1000, Train Loss: 1.236006259918213, Val Loss: 0.41934633255004883, Train Acc: 0.675, Val Acc: 0.699999988079071, LR: 3.091855043853942e-06
Epoch 660/1000, Train Loss: 0.9827715754508972, Val Loss: 0.419689804315567, Train Acc: 0.725, Val Acc: 0.699999988079071, LR: 3.091855043853942e-06
Epoch 670/1000, Train Loss: 1.1061805486679077, Val Loss: 0.4197255074977875, Train Acc: 0.725, Val Acc: 0.699999988079071, LR: 3.091855043853942e-06
Epoch 680/1000, Train Loss: 1.094820261001587, Val Loss: 0.41994696855545044, Train Acc: 0.7, Val Acc: 0.699999988079071, LR: 3.091855043853942e-06
Epoch 690/1000, Train Loss: 1.1324491202831268, Val Loss: 0.41965603828430176, Train Acc: 0.675, Val Acc: 0.699999988079071, LR: 3.091855043853942e-06
Epoch 700/1000, Train Loss: 1.0693835020065308, Val Loss: 0.419874370098114, Train Acc: 0.675, Val Acc: 0.699999988079071, LR: 3.091855043853942e-06
Epoch 710/1000, Train Loss: 1.1168845295906067, Val Loss: 0.4206933081150055, Train Acc: 0.775, Val Acc: 0.699999988079071, LR: 3.091855043853942e-06
Epoch 720/1000, Train Loss: 1.0086935758590698, Val Loss: 0.42049533128738403, Train Acc: 0.7, Val Acc: 0.699999988079071, LR: 3.091855043853942e-06
Epoch 730/1000, Train Loss: 1.0263941884040833, Val Loss: 0.4204780161380768, Train Acc: 0.7, Val Acc: 0.699999988079071, LR: 3.091855043853942e-06
Epoch 740/1000, Train Loss: 0.8574126064777374, Val Loss: 0.4201180934906006, Train Acc: 0.725, Val Acc: 0.699999988079071, LR: 3.091855043853942e-06
Epoch 750/1000, Train Loss: 1.5297987461090088, Val Loss: 0.4195314347743988, Train Acc: 0.675, Val Acc: 0.699999988079071, LR: 3.091855043853942e-06
Epoch 760/1000, Train Loss: 1.075952410697937, Val Loss: 0.4199560284614563, Train Acc: 0.675, Val Acc: 0.699999988079071, LR: 3.091855043853942e-06
Epoch 770/1000, Train Loss: 1.4022911190986633, Val Loss: 0.4196964204311371, Train Acc: 0.6, Val Acc: 0.699999988079071, LR: 3.091855043853942e-06
Epoch 780/1000, Train Loss: 1.0358709692955017, Val Loss: 0.4194633364677429, Train Acc: 0.675, Val Acc: 0.699999988079071, LR: 3.091855043853942e-06
Epoch 790/1000, Train Loss: 1.484166145324707, Val Loss: 0.41949915885925293, Train Acc: 0.65, Val Acc: 0.800000011920929, LR: 3.091855043853942e-06
Epoch 800/1000, Train Loss: 1.1278491020202637, Val Loss: 0.4187941551208496, Train Acc: 0.675, Val Acc: 0.800000011920929, LR: 3.091855043853942e-06
Epoch 810/1000, Train Loss: 1.138754278421402, Val Loss: 0.41890960931777954, Train Acc: 0.7, Val Acc: 0.800000011920929, LR: 3.091855043853942e-06
Epoch 820/1000, Train Loss: 1.2154741287231445, Val Loss: 0.4193671643733978, Train Acc: 0.675, Val Acc: 0.699999988079071, LR: 3.091855043853942e-06
Epoch 830/1000, Train Loss: 1.1330006122589111, Val Loss: 0.41939106583595276, Train Acc: 0.65, Val Acc: 0.699999988079071, LR: 3.091855043853942e-06
Epoch 840/1000, Train Loss: 1.0680566430091858, Val Loss: 0.41918858885765076, Train Acc: 0.7, Val Acc: 0.699999988079071, LR: 3.091855043853942e-06
Epoch 850/1000, Train Loss: 1.0533318221569061, Val Loss: 0.41885891556739807, Train Acc: 0.675, Val Acc: 0.699999988079071, LR: 3.091855043853942e-06
Epoch 860/1000, Train Loss: 1.2759696245193481, Val Loss: 0.4186527132987976, Train Acc: 0.6, Val Acc: 0.800000011920929, LR: 3.091855043853942e-06
Epoch 870/1000, Train Loss: 1.252749502658844, Val Loss: 0.4185601770877838, Train Acc: 0.675, Val Acc: 0.699999988079071, LR: 3.091855043853942e-06
Epoch 880/1000, Train Loss: 1.013279289007187, Val Loss: 0.4182601869106293, Train Acc: 0.675, Val Acc: 0.800000011920929, LR: 3.091855043853942e-06
Epoch 890/1000, Train Loss: 1.4012378454208374, Val Loss: 0.4176812171936035, Train Acc: 0.625, Val Acc: 0.800000011920929, LR: 3.091855043853942e-06
Epoch 900/1000, Train Loss: 1.159029483795166, Val Loss: 0.4176015257835388, Train Acc: 0.775, Val Acc: 0.800000011920929, LR: 3.091855043853942e-06
Epoch 910/1000, Train Loss: 1.1576471328735352, Val Loss: 0.4176580309867859, Train Acc: 0.65, Val Acc: 0.800000011920929, LR: 3.091855043853942e-06
Epoch 920/1000, Train Loss: 0.8422015309333801, Val Loss: 0.4172544479370117, Train Acc: 0.8, Val Acc: 0.800000011920929, LR: 3.091855043853942e-06
Epoch 930/1000, Train Loss: 1.3431488871574402, Val Loss: 0.41697803139686584, Train Acc: 0.625, Val Acc: 0.800000011920929, LR: 3.091855043853942e-06
Epoch 940/1000, Train Loss: 1.1187303066253662, Val Loss: 0.41656407713890076, Train Acc: 0.675, Val Acc: 0.800000011920929, LR: 3.091855043853942e-06
Epoch 950/1000, Train Loss: 0.9474916756153107, Val Loss: 0.41627034544944763, Train Acc: 0.725, Val Acc: 0.800000011920929, LR: 3.091855043853942e-06
Epoch 960/1000, Train Loss: 0.8766640722751617, Val Loss: 0.41630449891090393, Train Acc: 0.75, Val Acc: 0.800000011920929, LR: 3.091855043853942e-06
Epoch 970/1000, Train Loss: 1.1774935126304626, Val Loss: 0.4165908694267273, Train Acc: 0.7, Val Acc: 0.800000011920929, LR: 3.091855043853942e-06
Epoch 980/1000, Train Loss: 1.2218802571296692, Val Loss: 0.41682806611061096, Train Acc: 0.7, Val Acc: 0.800000011920929, LR: 3.091855043853942e-06
Epoch 990/1000, Train Loss: 0.7695600688457489, Val Loss: 0.41601648926734924, Train Acc: 0.85, Val Acc: 0.800000011920929, LR: 3.091855043853942e-06
[33m[W 2024-06-04 10:35:22,910][39m Trial 0 failed with parameters: {'hidden_size': 73, 'learning_rate': 0.00030918550438539116, 'weight_decay': 0.0006077933921706327} because of the following error: The value None could not be cast to float..
[33m[W 2024-06-04 10:35:22,911][39m Trial 0 failed with value None.
